status_id,ss_headlines,headline,neg,neu,pos
1405630409737397_1614214332212336,-0.7096,The Same Judge That Sentenced The Stanford Rape Case Just Sentenced A Latino,0.434,0.566,0
1405630409737397_1614237838876652,0,This Texas Teacher Was Busted After Getting Pregnant With 13-Year-Old Student’s Child,0,1,0
1405630409737397_1614238915543211,0,We are mitú,0,1,0
1405630409737397_1614239438876492,-0.4019,These Marriages will Piss You Off,0.351,0.649,0
1405630409737397_1614240628876373,-0.5106,Cringworthy Latino Wedding Disasters that’ll Make You Want to Stay Single,0.259,0.647,0.094
1405630409737397_1614240905543012,-0.6597,People Wasted No Time To Meme This Woman After This Photo Hit The Internet,0.31,0.69,0
1405630409737397_1614243202209449,0.4215,15 Things Latinos From Catholic Families Know To Be True,0,0.763,0.237
1405630409737397_1614244115542691,0.34,This Chola Went Crazy on Sandra Bullock and It was Amazing,0.158,0.592,0.25
1405630409737397_1614244422209327,0.6908,"Cardi B Will Show Off Her Butt And Thighs Whenever She Likes, Thanks And Bye",0,0.678,0.322
1405630409737397_1614245275542575,0.5859,Relive Mexican Beauty Trends of the Last 100 Years,0,0.678,0.322
1405630409737397_1614245372209232,0,Quiz: Which Prima are You?,0,1,0
1405630409737397_1614245828875853,0,Chicano History Makes History in this Instagram Account,0,1,0
1405630409737397_1614245985542504,0.5574,This Instagram Account Is Showing Us How Mexico’s Rich Kids Really Live,0,0.753,0.247
1405630409737397_1614246142209155,0,Quiz: Do You Know the “Selena” Movie By Heart?,0,1,0
1405630409737397_1614246375542465,0.4588,These Are The Latinas You’re Glad You Left In the Past,0,0.769,0.231
1405630409737397_1614281368872299,-0.34,"After Attending A Gay Friend’s Wedding, Jenni Rivera’s Sister Says She Made A Mistake",0.179,0.821,0
1405630409737397_1614281558872280,0,"If You Are Still Dealing With F••kboys, Here Is Your Anthem To Empower You To Walk Away",0,1,0
1405630409737397_1614281765538926,0.3612,This is What A $6 Million Quinceañera Looks Like,0,0.737,0.263
1405630409737397_1614283272205442,0,She Went From Dropping A Mixtape At 18 To Touring The World Before She Turned 23,0,1,0
1405630409737397_1614283495538753,0.2263,Latina Swims Straight Into Hollywood With ‘Baywatch’ Film,0,0.787,0.213
1405630409737397_1614283665538736,0.3612,Here’s What It’s Like To Speak English And Move To Mexico In The Middle Of Your Childhood,0,0.865,0.135
1405630409737397_1614283838872052,-0.6369,"This Chinese Dude Went To Mexico’s Biggest Chinatown, Tried Some Food, And Hated It",0.244,0.756,0
1405630409737397_1614284138872022,0,These Photos Prove that Not Everyone Is About the Big Booty Life,0,1,0
1405630409737397_1614284312205338,-0.886,"Rape, Murder, Kidnapping: The Reality of Teenage Girls in El Salvador",0.511,0.489,0
1405630409737397_1614284565538646,-0.4767,11 Ways ‘Primer Impacto’ Ruined Our Childhood,0.341,0.659,0
1405630409737397_1614289442204825,0,This Pro-Trump Latino Is Married To An Undocumented Mexican,0,1,0
1405630409737397_1614289925538110,0,"This Janitor Started From The Bottom… And Then, He Invented Hot Cheetos",0,1,0
1405630409737397_1614291808871255,0.4767,These Indigenous 'Cholitas' Are Pile-Driving Their Way To Popularity,0,0.721,0.279
1405630409737397_1615087675458335,-0.4215,14 Reasons You Shouldnt Feel Guilty About Drinking This Weekend,0.237,0.763,0
1405630409737397_1615088348791601,0,To Shave or Not To Shave: That Is This Latina's Question,0,1,0
1405630409737397_1615370708763365,0,This Latina Hosts Trump Pachangas 8 Miles Away From The U.S. / Mexico Border,0,1,0
1405630409737397_1615381392095630,0.6249,9 Great Moments Bilinguals Will Relate To,0,0.549,0.451
1405630409737397_1615382425428860,0,15 Spanish Words that Don’t Technically Exist but We Use Every Day,0,1,0
1405630409737397_1615383142095455,0,What People Actually Mean When They Say Someone Is Exotic,0,1,0
1405630409737397_1615384842095285,0.0258,13 Ways Mexicans Prevented Home Burglaries,0,0.82,0.18
1405630409737397_1615588655408237,0.3818,"OITNB Star Was Taken From Her Family at 14, See What She’s Doing To Ensure It Doesn’t Happen To...",0,0.874,0.126
1405630409737397_1615588835408219,0.4019,Latina Writes Letter About Tampons To Her Mom – And It’s Hilarious,0,0.787,0.213
1405630409737397_1615715592062210,0,13 Telenovela Theme Songs That’ll Instantly Transport You To Your Childhood,0,1,0
1405630409737397_1615757352058034,-0.34,Tacos Saved This Man From Committing Suicide,0.357,0.317,0.325
1405630409737397_1615758378724598,0,7 Things Many Latina Moms Think Take Your Virginity,0,1,0
1405630409737397_1615823015384801,-0.7096,"Kids Were Being Bullied For Being Poor, But This Man Made Sure It Never Happened Again",0.32,0.578,0.102
1405630409737397_1615839738716462,0.4019,The Water Is So Toxic In Rio That The US Teams Have Special Suits For The Water Sports,0,0.863,0.137
1405630409737397_1615840482049721,-0.4404,We've Discovered The Reason Trump Hates Latinos. It's Not What You Think.,0.209,0.791,0
1405630409737397_1615842578716178,-0.4588,"Donald Trump Offends Mexicans Again With One Of His “Jokes""",0.25,0.75,0
1405630409737397_1615848012048968,0,Justin Bieber Gave A Shout-Out To ‘Spanish Girls’ During His Miami Show,0,1,0
1405630409737397_1615918242041945,0,Mexican Boxing Legend Julio César Chávez Says He Knew “All” The Drug Kingpins,0,1,0
1405630409737397_1615919188708517,0.3612,What Miami Looks Like When You're Colombian-Ecuadorian,0,0.706,0.294
1405630409737397_1616166332017136,0.4588,Every Lazy Person’s Dreams Have Come True With This Tortilla Toaster,0.156,0.5,0.344
1405630409737397_1616167195350383,-0.5994,"Even After Death, Lupe Ontiveros Is Causing A Conversation About Hollywood Stereotypes",0.281,0.719,0
1405630409737397_1616233848677051,0,This Latina Woke Up With A British Accent After A Routine Surgery,0,1,0
1405630409737397_1616288252004944,0,This Mexican Woman Was Just Added To The FBI’s Most Wanted List,0,1,0
1405630409737397_1616288488671587,0,This Latino Shows James Corden How We Get Down When We Sing In Cars,0,1,0
1405630409737397_1616289752004794,0,There’s An Actual Episode Of ’Saved By The Bell’ Where Slater Finds Out He’s Mexican,0,1,0
1405630409737397_1616289928671443,-0.6249,Why The 90s Was The Worst Decade For Latina Hair,0.313,0.687,0
1405630409737397_1616290172004752,0.4019,These Companies Are Making Hilarious Shirts Latinos Need To Own,0,0.769,0.231
1405630409737397_1616293555337747,-0.5859,Leo Messi Was Sentenced To 21 Months In Prison But Hes Not Gonna Serve Hard Time,0.309,0.691,0
1405630409737397_1616577011976068,0.3612,What People Think Latinos Who Don't Speak English Are Like vs. Reality,0,0.815,0.185
1405630409737397_1616578685309234,0.6808,We Just Created THE Latino Thirst List For Your Enjoyment,0,0.588,0.412
1405630409737397_1616676568632779,0,"Don’t Judge ‘Em, These Actors Had To Start Somewhere",0,1,0
1405630409737397_1616676878632748,0.5859,Taquero In Mexico Creates Donald Trump Taco And The Ingredients Are Hilarious,0,0.676,0.324
1405630409737397_1616678445299258,0,Answering These Questions Will Determine How Compatible You And Bae Are,0,1,0
1405630409737397_1616680011965768,0.4767,Watch These Latino Movies And Try To Say You Aren’t Proud To Be A Latino,0,0.807,0.193
1405630409737397_1616731241960645,0,Pablo Escobar’s Brother Sent Netflix A ‘Friendly’ Letter Re: ‘Narcos’,0,1,0
1405630409737397_1616731851960584,0.4019,11 Hilarious Reaction GIFs from ‘Mi Vida Loca’,0,0.722,0.278
1405630409737397_1616981428602293,-0.4019,This Study Proves That Money Is The Reason More People Are Being Forcibly Detained,0.172,0.828,0
1405630409737397_1617046325262470,0,A Mexican Artist Made Bear Rugs Out of Gang Members from MS-13,0,1,0
1405630409737397_1617047458595690,0,7 Quinceañeras Who Didn’t Settle For Basic Themes,0,1,0
1405630409737397_1617052968595139,0,Only a Mexican Stomach Can Survive These Snacks,0,1,0
1405630409737397_1617053218595114,0,Texas Teen Tells Her Class She’s Undocumented In Her Valedictorian Speech,0,1,0
1405630409737397_1617053655261737,0,11 Binge-worthy Telenovelas You Need to Watch on Netflix,0,1,0
1405630409737397_1617053795261723,0.8779,Watch: Salma Hayek Throws Perfectly Sweet Shade At Donald Trump And His Supporters,0,0.498,0.502
1405630409737397_1617054091928360,0,11 Latino-Themed Cap Designs For Your Graduation Inspo,0,1,0
1405630409737397_1617054348595001,0,9 Reasons You HAVE TO Follow Vicente Fernandez on IG and Snap,0,1,0
1405630409737397_1617054501928319,0,Both Gina Rodriguez AND Wilmer Valderrama Slayed On “Lip Sync Battle”,0,1,0
1405630409737397_1617059445261158,-0.296,This Actor Had No Idea She Was Mexican Until She Changed Schools In Third Grade,0.136,0.864,0
1405630409737397_1617059805261122,0,Jackie “Flaca” Cruz Talks Nearly Dying and Sexual Orientation,0,1,0
1405630409737397_1617060071927762,0.6597,"On A Scale Of Classy To Chola, What Does Your Eyeliner Look Like Based On Your Attitude?",0,0.722,0.278
1405630409737397_1617060861927683,0,North Carolina High School Students Built A Wall As A Senior ‘Prank’,0,1,0
1405630409737397_1617061058594330,0,Expectations Guys Have of Their Latina GFs,0,1,0
1405630409737397_1617061675260935,0.6369,"Justin We Get It, You’re In Love With A Latina, But All This Is Unnecessary",0,0.756,0.244
1405630409737397_1617061988594237,0.25,This Might Be The Internet’s Greatest Clapback To Immigrant Haters,0.208,0.519,0.273
1405630409737397_1617113455255757,0.5574,"El Chapo Didn’t Escape, But The Memes Were Still Funny AF",0,0.662,0.338
1405630409737397_1617934778506958,-0.6369,A Nightmare Abuse Story Took Place In Front Of An 18-Day-Old Baby,0.296,0.704,0
1405630409737397_1617937331840036,0.2263,Selena Gomez And Eva Longoria Are Setting The Record Straight About Women Empowerment,0,0.863,0.137
1405630409737397_1617938158506620,0.4215,This Group Is Hoping Aborted Latino Babies Will Result In More Votes For Their Candidate,0,0.833,0.167
1405630409737397_1618150328485403,0.3612,This Latina's First Audition Was Only 9 Years Ago -- But It Seems Like She's Been Around Forever,0,0.865,0.135
1405630409737397_1618187718481664,-0.4215,"The Internet Is Freaking Out Over This Peruvian Chef Because, Just Look At Him",0.177,0.823,0
1405630409737397_1618190431814726,0.1779,These 17 Tweets About Growing Up Salvadoran Are Accurate AF,0,0.841,0.159
1405630409737397_1618247995142303,-0.2732,Bill O’Reilly Asked Jorge Ramos If Supporting Donald Trump’s Wall Plan Makes Him Racist,0.212,0.635,0.153
1405630409737397_1618269495140153,0.5574,One Of The Funniest Latinas On TV Comes Out As Bisexual,0,0.735,0.265
1405630409737397_1618270188473417,-0.3182,Damn. This Short Film Will Make You Think Twice About Denying Refugees Safety,0.285,0.559,0.156
1405630409737397_1618340108466425,0,This Is Why Barbacoa Is Usually Just Sold on Weekends,0,1,0
1405630409737397_1618368711796898,0,Which Latina TV Character Are You?,0,1,0
1405630409737397_1618369508463485,0,"When Your First Language Is Spanish, But English Has Taken Over Your Life",0,1,0
1405630409737397_1618610011772768,0,The Hottest Stars Are Standing Up For The #IAmAnImmigrant Movement,0,1,0
1405630409737397_1618629025104200,0.5267,What You Go Through When You’re Not The Ideal Curvy Latina,0,0.746,0.254
1405630409737397_1618648261768943,0.4754,This Former Dishwasher Owns One Of The Most Popular Mexican Restaurants In San Francisco,0,0.808,0.192
1405630409737397_1618740285093074,0.2235,Being Born In The US Didn't Stop ICE From Deporting These People,0,0.854,0.146
1405630409737397_1618767548423681,0.4767,11 Foods You Had To Explain To Your White Friends,0,0.744,0.256
1405630409737397_1618767848423651,0.7089,"This Mexican Teenager Is So Good, The L.A. Dodgers Couldn’t Help But Call Him Up",0,0.688,0.312
1405630409737397_1618777651756004,-0.3939,"Quiz: Which “Mi Vida Loca” Character Are You? Sad Girl, Mousie, Whisper or Giggles?",0.2,0.695,0.104
1405630409737397_1618989258401510,0.34,7 Latino Actors Who Should Do The Jobs They Play on TV,0,0.806,0.194
1405630409737397_1619011518399284,0,These Latinas Just Came Out Of The Closet For Trump,0,1,0
1405630409737397_1619053445061758,0,11 Spanish Names That’ll Mean Something Totally Different When You Read Them Out Loud,0,1,0
1405630409737397_1619103551723414,0,10 Reasons Why Latinos Never Move Out Of Their Parents’ House,0,1,0
1405630409737397_1619139731719796,-0.4767,"Human Smuggling In Texas is Getting So Common, The Families Of Police Officers Are Getting Involved",0.171,0.829,0
1405630409737397_1619173731716396,0,These Latinas Let It Be Known How They Feel About People Americanizing Their Name,0,1,0
1405630409737397_1619213371712432,-0.0516,"11 Selena Songs You Probably Haven’t Heard, But We Swear Will Become Part Of Your Everyday Playlist",0.07,0.93,0
1405630409737397_1619231688377267,-0.5994,"If You Think Soccer Sucks Because Of The Flops, This Will Make You Think Twice",0.274,0.726,0
1405630409737397_1619455075021595,0.6369,This Comic Perfectly Sums Up Why Frida Kahlo Is So F*cking Iconic,0,0.724,0.276
1405630409737397_1619482445018858,-0.3612,Even Some Latinos Seem To Misunderstand These Facts About Ourselves,0.217,0.783,0
1405630409737397_1619530835014019,0.5106,"One Of The World’s Top Recording Artists Reveals She’s Latina, Not Irish Like Everyone Thought",0,0.751,0.249
1405630409737397_1619538848346551,-0.7506,These People Failed Miserably At Relationships,0.615,0.385,0
1405630409737397_1619600361673733,-0.5423,12 Horrible Things That Happen During Sex To Everyone,0.304,0.696,0
1405630409737397_1619633345003768,0,A mitú Investigation: Did Becky G Fix The Gap In Her Teeth?,0,1,0
1405630409737397_1619633778337058,0.3612,Quiz: What Will You Look Like in 25 years?,0,0.762,0.238
1405630409737397_1619634001670369,0,Quiz: Can You Tell If This Is Kim Kardashian Or El Chapo’s Wife?,0,1,0
1405630409737397_1619896458310790,0.0772,"Latino Culture Is So Hot Right Now, Brands Want In",0,0.874,0.126
1405630409737397_1619958008304635,0.6908,This Little Girl Delivered The Perfect Joke And Dragged Donald Trump,0.079,0.53,0.391
1405630409737397_1619998901633879,0.4019,We Decided To Photoshop These Band Names Into English And The Results Are Hilarious,0,0.828,0.172
1405630409737397_1620000701633699,0,This FOX Sports Reporter Talked S**t About Mexicans On A Live Stream,0,1,0
1405630409737397_1620001188300317,-0.296,This is Why Latinas Have No Need to Watch Porn,0.196,0.804,0
1405630409737397_1620001574966945,-0.5106,9 Times Latino Shaming Failed,0.524,0.476,0
1405630409737397_1620002898300146,0,This White Guy Slayed At El Zapateado Y Bachata During His Wedding Dance And… It. Was. Epic,0,1,0
1405630409737397_1620003098300126,0.2263,Christina Aguilera’s Impressions Of Iconic Singers Are Epic AF,0,0.808,0.192
1405630409737397_1620004021633367,-0.6369,Body Cam Footage Shows The Moment Police Broke A Latino’s Neck During An Arrest,0.321,0.679,0
1405630409737397_1620048591628910,-0.4019,17 Photos That Prove William Levy Is The Hottest Damn Latino To Ever Walk This Planet,0.153,0.847,0
1405630409737397_1620049001628869,0,"If You’re In L.A., These Are The Latino Coffee Shops That Give You Life",0,1,0
1405630409737397_1620049144962188,0.6249,"It Took 71 Years To Graduate High School, But These Latino BFFs Had A Great Reason",0,0.773,0.227
1405630409737397_1620049741628795,0,"If You Grew Up With A Latina Mom, This Song Nails Your Childhood",0,1,0
1405630409737397_1620050024962100,-0.6705,Anti-Gay Pastor Who Wants The LGBTQ Community Killed Does Not Speak For Latinos,0.273,0.727,0
1405630409737397_1620050361628733,0,It’s Not a Latino Wedding if these 16 Things Don’t Happen,0,1,0
1405630409737397_1620050571628712,0.6369,A Community In Oregon Showed A Taco Truck Owner That They Don’t Just Love Her Food,0,0.756,0.244
1405630409737397_1620050858295350,0,Quiz: Which San Marcos Blanket Are You?,0,1,0
